Date,Transaction_ID,Number,Description,Notes,Memo,Full_Account_Name,Account_Name,Amount_Num
2013-05-31,c68bbabea02b9ec798d56029b9f46795,10,Employee12,Cheque/no 39,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-05-31,c68bbabea02b9ec798d56029b9f46795,10,Employee12,Cheque/no 39,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-104.49
2013-05-31,c68bbabea02b9ec798d56029b9f46795,10,Employee12,Cheque/no 39,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-134.16
2013-05-31,c68bbabea02b9ec798d56029b9f46795,10,Employee12,Cheque/no 39,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-64.28
2013-05-31,c68bbabea02b9ec798d56029b9f46795,10,Employee12,Cheque/no 39,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-7.8
2013-05-31,c68bbabea02b9ec798d56029b9f46795,10,Employee12,Cheque/no 39,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-21.2
2013-05-31,c68bbabea02b9ec798d56029b9f46795,10,Employee12,Cheque/no 39,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1063.07
2013-05-31,c68bbabea02b9ec798d56029b9f46795,10,Employee12,Cheque/no 39,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-29.68
2013-05-31,c68bbabea02b9ec798d56029b9f46795,10,Employee12,Cheque/no 39,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-128.56
2013-05-31,c68bbabea02b9ec798d56029b9f46795,10,Employee12,Cheque/no 39,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-18.71
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),Paie Grosse Horner Periods 12 & 13,Expenses:Salaries,iField,2938.51
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),62.52
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),272.26
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),39.41
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),Paie Grosse Skinner Periods 12 & 13,Expenses:Salaries,iField,3012
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),64.09
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),279.76
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),40.4
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-226.23
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-292.08
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-136.14
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-16.43
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-44.66
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Paie Nette/Net Pay (Cheque) Periods 12 & 13 Horner: 2,222.97 & Skinner:2270.88",Assets:Current Assets:Checking Account,Checking Account,-4493.85
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-62.52
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-272.26
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-39.41
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-234.78
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-303.84
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-139.88
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-16.84
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-45.78
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-64.09
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-279.76
2013-07-05,964636f7b00a8ac34d10dfa5b55516bc,1,Employee12 & Employee11,Virement - AccesD Internet (Desjardin folio change paid using personal account),,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-40.4
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),,Expenses:Salaries,iField,2880
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),87.56
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),266.3
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),38.62
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-219.44
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-282.72
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-133.14
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-16.1
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-43.78
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),Paie Nette/Net Pay (Cheque) Periods 14 & 15,Assets:Current Assets:Checking Account,Checking Account,-2184.82
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-87.56
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-266.3
2013-08-02,0dd2ba658c684cbed10bd719884cd3c6,1,Employee12,Cheque/no 1 (New folio),"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-38.62
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,,Expenses:Salaries,iField,3082.79
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),65.59
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),286.98
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),41.34
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-336.6
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-266.74
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-143.49
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-17.23
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-46.85
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-2271.88
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-65.59
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-286.98
2013-08-05,25f34660f6a73f24aa1ac97244a37d07,2,Employee11,Cheque/no 2,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-41.34
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,,Expenses:Salaries,iField,1440
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),30.65
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),133.15
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),19.31
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-109.72
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-141.36
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-66.57
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-8.05
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-21.89
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1092.41
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-30.65
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-133.15
2013-09-09,dd3e01904fdf393fe369477b209d41e4,2,Employee12,Cheque/no 7,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-19.31
2013-09-09,e063efe26304439783c5f1ef8072df86,3,Employee12,Cheque/no 6,,Expenses:Salaries,iField,1440
2013-09-09,e063efe26304439783c5f1ef8072df86,3,Employee12,Cheque/no 6,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),30.65
2013-09-09,e063efe26304439783c5f1ef8072df86,3,Employee12,Cheque/no 6,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),133.15
2013-09-09,e063efe26304439783c5f1ef8072df86,3,Employee12,Cheque/no 6,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),19.31
2013-09-09,e063efe26304439783c5f1ef8072df86,3,Employee12,Cheque/no 6,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2013-09-09,e063efe26304439783c5f1ef8072df86,3,Employee12,Cheque/no 6,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
